State Name,Dist Name,Year,max_N_budjet_kg_ha,min_N_budjet_kg_ha,median_N_budjet_kg_ha,mean_N_budjet_kg_ha,percentile_95_N_budjet_kg_ha,percentile_5_N_budjet_kg_ha,percentile_75_N_budjet_kg_ha,percentile_25_N_budjet_kg_ha
Uttar Pradesh,Sitapur,1978,74.22701165770334,41.66409311561627,55.832370696156374,57.24115848982533,73.71452674478226,42.17657802853735,64.41162529767718,50.80131185736525
Uttar Pradesh,Sitapur,1979,80.47407252988681,44.19053136212149,62.33230194600416,61.71977164010369,80.023848991828,44.6407549001803,68.90492219817494,52.08449985843057
Uttar Pradesh,Sitapur,1980,68.36892482400944,48.81331564958439,56.41444292571397,57.865561133102595,68.20774987550125,48.974490598092565,67.66759141852322,49.51464905507063
Uttar Pradesh,Sitapur,1981,74.08617005821661,49.62632714186849,59.450101074361555,61.05419942481556,74.03802001860561,49.67447718147949,68.05036942668171,55.662127773403384
Uttar Pradesh,Sitapur,1982,81.2964392981655,59.60087740173215,67.4383788757179,69.44523185853852,81.19940403225802,59.697912667639635,77.17399627377858,63.72332042611906
Uttar Pradesh,Sitapur,1983,86.96195904882572,67.16060735522893,74.60812305513466,76.24356315306308,86.5747117312781,67.54785467277655,83.38460989767951,70.73795650637511
Uttar Pradesh,Sitapur,1984,93.97444815561614,72.07723288370383,80.88893845990259,82.31353983307417,93.32705678704609,72.72462425227388,88.27132469120568,77.64206922841919
Uttar Pradesh,Sitapur,1985,61.03210415648006,41.53281236782654,48.6126242852382,50.392513603181605,60.27603009328295,42.28888643102365,58.38594495030218,44.178971574004414
Uttar Pradesh,Sitapur,1986,95.38626588571707,72.74387620854606,81.74416707477971,83.29143638968094,94.72173790184729,73.40840419241583,90.20077248746418,77.92936960679891
Uttar Pradesh,Sitapur,1987,85.42365447332297,65.36353058358814,72.6568509158983,74.4813453242698,84.83001033904533,65.95717471786578,83.12436742762452,67.6628176292866
Uttar Pradesh,Sitapur,1988,108.83413779160946,88.71664231164175,95.97406547092622,97.84161519139246,108.15714992704629,89.3936301762049,106.22290859317917,91.32787151007201
Uttar Pradesh,Sitapur,1989,105.56216653490274,82.54065488009151,91.36455481824049,93.15579207774489,104.67021985533543,83.43260155965882,100.4358832381885,87.66693817680576
Uttar Pradesh,Sitapur,1990,119.63319428490335,93.06943423009906,103.58718447017515,105.29113373879689,119.01597443606002,93.6866540789424,111.87616215108307,99.77659704928499
Uttar Pradesh,Sitapur,1991,103.88119587938513,80.58945061686047,88.49749885222002,90.98938178282187,103.3203388840831,81.1503076121625,100.08592348169401,84.38472301455162
Uttar Pradesh,Sitapur,1992,134.58592093518268,106.23877341575516,118.15344692288726,119.05328506563787,134.08267486198625,106.74201948895158,125.04936752067151,112.13875467644341
Uttar Pradesh,Sitapur,1993,122.85711135744896,98.07074229843127,105.6445590042435,108.8574708867079,122.10177364580893,98.8260800100713,118.1857074267229,102.74214622915736
Uttar Pradesh,Sitapur,1994,122.0949957624666,93.26981732533707,104.6212702428944,106.15054546452744,120.71072474773842,94.65408834006524,112.45570569667836,99.84021351689384
Uttar Pradesh,Sitapur,1995,143.92717699792195,115.07762363591516,125.86832736516888,127.90848787043562,142.3418492956568,116.6629513381803,134.76725908490403,121.50189885199468
Uttar Pradesh,Sitapur,1996,146.88764666349527,111.7971553263121,128.76498495436672,127.65177674444188,145.5130193053106,113.17178268449678,132.54643919989672,118.15781715947848
Uttar Pradesh,Sitapur,1997,133.02158009941166,110.01671197222589,116.72755702169661,119.92194969777806,132.52254634007622,110.51574573156132,129.00889021314856,114.02940185848898
Uttar Pradesh,Sitapur,1998,143.2368858847584,117.75481074998214,126.72980259450081,128.90678126075332,141.83953522858906,119.15216140615148,135.5275220418119,123.05811870193432
Uttar Pradesh,Sitapur,1999,143.56561840867772,112.56972120032457,125.9208396221868,126.2647203949655,141.8126207807659,114.32271882823639,131.1621655905807,118.44913792583645
Uttar Pradesh,Sitapur,2000,146.57559481579696,114.48893770521359,128.75116123490176,128.6560387664896,144.94452085780082,116.12001166320974,133.26673206898477,120.10264553913863
Uttar Pradesh,Sitapur,2001,171.92815794884626,143.5365693167426,153.16337568008592,155.733226587849,169.95818675059272,145.3622309169903,163.0656024956129,149.06418408947812
Uttar Pradesh,Sitapur,2002,155.32754535563637,129.39270474343823,136.42713067311595,140.32699863684442,154.19382081375562,130.52642928531898,149.66812259938217,133.42294705720823
Uttar Pradesh,Sitapur,2003,157.0920112003962,131.4806015426618,138.43553340028876,142.2526457160191,155.11762672272468,133.1891284680222,150.79283814870075,135.08317196912003
Uttar Pradesh,Sitapur,2004,165.19464863406682,140.35961219381514,147.7537969621818,150.88843967433934,163.21813292841045,141.94063294449725,158.33933922738555,144.37807396152135
